Date,Portfolio,Rep,Sector,High,Low
2019-01-31 00:00:00,P5,John,Real Estate,174.1166,101.4398
2019-01-31 00:00:00,P1,Paul,Utilities,71.28,34.6038
2019-01-31 00:00:00,P2,George,Energy,82.71,59.7996
2019-01-31 00:00:00,P3,Ringo,Consumer Discretionary,87.9813,63.5726
2019-01-31 00:00:00,P4,John,Information Technology,56.45,29.988
2019-01-31 00:00:00,P5,Paul,Materials,50.1138,40.3956
2019-01-31 00:00:00,P1,George,Utilities,121.74525,98.6174
2019-01-31 00:00:00,P2,Ringo,Materials,430.7985,295.969898
2019-01-31 00:00:00,P3,John,Consumer Discretionary,77.1606,45.1682
2019-01-31 00:00:00,P4,Paul,Real Estate,183.603,147.147
2019-01-31 00:00:00,P5,George,Information Technology,115.297,88.7194
2019-01-31 00:00:00,P1,Ringo,Real Estate,117.6468,89.376
2019-01-31 00:00:00,P2,John,Consumer Discretionary,189.1794,138.0134
2019-01-31 00:00:00,P3,Paul,Utilities,52.4398,41.7774
2019-01-31 00:00:00,P4,George,Industrials,65.6453,48.7648
2019-01-31 00:00:00,P5,Ringo,Consumer Discretionary,180.1524,118.6682
2019-01-31 00:00:00,P1,John,Consumer Discretionary,64.2213,51.5284
2019-01-31 00:00:00,P2,Paul,Financials,113.1273,73.7646
2019-01-31 00:00:00,P3,George,Industrials,87.12,60.025
2019-01-31 00:00:00,P4,Ringo,Health Care,170,119.5698
2019-01-31 00:00:00,P5,John,Financials,72.7806,50.9208
2019-01-31 00:00:00,P1,Paul,Information Technology,34.542,25.137
2019-01-31 00:00:00,P2,George,Financials,41.4018,25.4898
2019-01-31 00:00:00,P3,Ringo,Information Technology,93.852,63.455
2019-01-31 00:00:00,P4,John,Consumer Staples,64.27,47.873
2019-01-31 00:00:00,P5,Paul,Financials,122.4714,65.366
2019-01-31 00:00:00,P1,George,Consumer Discretionary,50.71,35.9562
2019-01-31 00:00:00,P2,Ringo,Consumer Discretionary,77.913,47.5888
2019-01-31 00:00:00,P3,John,Information Technology,110.3946,70.4914
2019-01-31 00:00:00,P4,Paul,Energy,35.7,24.0394
2019-01-31 00:00:00,P5,George,Information Technology,123.165,73.0296
2019-01-31 00:00:00,P1,Ringo,Industrials,60.9462,44.1
2019-01-31 00:00:00,P2,John,Financials,58.4001,44.0118
2019-01-31 00:00:00,P3,Paul,Consumer Staples,147.392,121.6082
2019-01-31 00:00:00,P4,George,Health Care,258.9539,183.2796
2019-01-31 00:00:00,P5,Ringo,Consumer Staples,114.1602,96.87398
2019-01-31 00:00:00,P1,John,Materials,34.7036,18.8454
2019-01-31 00:00:00,P2,Paul,Financials,149.0445,111.4848
2019-01-31 00:00:00,P3,George,Consumer Discretionary,114.939,94.276
2019-01-31 00:00:00,P4,Ringo,Health Care,226.44,148.6562
2019-01-31 00:00:00,P5,John,Consumer Discretionary,112.5544,76.3714
2019-01-31 00:00:00,P1,Paul,Consumer Discretionary,102.861,84.1624
2019-01-31 00:00:00,P2,George,Consumer Discretionary,81.46,65.1112
2019-01-31 00:00:00,P3,Ringo,Financials,93.595,72.0594
2019-01-31 00:00:00,P4,John,Information Technology,89.92,49.9408
2019-01-31 00:00:00,P5,Paul,Consumer Discretionary,82.68,48.8726
2019-01-31 00:00:00,P1,George,Industrials,324.5938,199.6456
2019-01-31 00:00:00,P2,Ringo,Consumer Discretionary,53.29,28.91
2019-01-31 00:00:00,P3,John,Consumer Discretionary,38.3523,24.3138
2019-01-31 00:00:00,P4,Paul,Consumer Discretionary,38.1744,23.814
2019-01-31 00:00:00,P5,George,Consumer Staples,82.957,56.056
2019-01-31 00:00:00,P1,Ringo,Financials,57.33,48.5443
2019-01-31 00:00:00,P2,John,Real Estate,41.5242,32.6438
2019-01-31 00:00:00,P3,Paul,Consumer Discretionary,314.86,184.2008
2019-01-31 00:00:00,P4,George,Consumer Discretionary,23.9292,11.172
2019-01-31 00:00:00,P5,Ringo,Consumer Discretionary,22.02305,10.1528
2019-01-31 00:00:00,P1,John,Industrials,145.911,99.0388
2019-01-31 00:00:00,P2,Paul,Industrials,83.04,55.3798
2019-01-31 00:00:00,P3,George,Health Care,250.79,153.3602
2019-01-31 00:00:00,P4,Ringo,Industrials,134.1747,100.0776
2019-01-31 00:00:00,P5,John,Industrials,189,98.60858
2019-01-31 00:00:00,P1,Paul,Industrials,136.4552,104.909
2019-01-31 00:00:00,P2,George,Health Care,127.1452,93.3548
2019-01-31 00:00:00,P3,Ringo,Financials,59.3173,42.679
2019-01-31 00:00:00,P4,John,Consumer Discretionary,81.291,47.089
2019-01-31 00:00:00,P5,Paul,Energy,101.949,59.4762
2019-01-31 00:00:00,P1,George,Health Care,131.5929,76.1754
2019-01-31 00:00:00,P2,Ringo,Real Estate,71.6364,50.764
2019-01-31 00:00:00,P3,John,Information Technology,119.4628,79.5466
2019-01-31 00:00:00,P4,Paul,Industrials,101.5454,74.088
2019-01-31 00:00:00,P5,George,Telecommunication Services,55.3177,41.944
2019-01-31 00:00:00,P1,Ringo,Health Care,171.4559,82.7022
2019-01-31 00:00:00,P2,John,Consumer Discretionary,45.7856,21.6874
2019-01-31 00:00:00,P3,Paul,Information Technology,124.3424,83.1824
2019-01-31 00:00:00,P4,George,Real Estate,113.9544,64.689898
2019-01-31 00:00:00,P5,Ringo,Materials,138.376,106.771
2019-01-31 00:00:00,P1,John,Consumer Staples,109.98,65.5522
2019-01-31 00:00:00,P2,Paul,Consumer Staples,88,62.5436
2019-01-31 00:00:00,P3,George,Industrials,89.73,68.159
2019-01-31 00:00:00,P4,Ringo,Health Care,220.2,143.0212
2019-01-31 00:00:00,P5,John,Utilities,68.6882,55.4974
2019-01-31 00:00:00,P1,Paul,Financials,65.6469,48.2846
2019-01-31 00:00:00,P2,George,Real Estate,78.9517,54.1842
2019-01-31 00:00:00,P3,Ringo,Information Technology,93.8546,69.9524
2019-01-31 00:00:00,P4,John,Information Technology,22.21,18.0222
2019-01-31 00:00:00,P5,Paul,Materials,72.981,48.2454
2019-01-31 00:00:00,P1,George,Real Estate,38.2689,30.331392
2019-01-31 00:00:00,P2,Ringo,Consumer Discretionary,198.9302,155.624
2019-01-31 00:00:00,P3,John,Energy,34.0067,26.282424
2019-01-31 00:00:00,P4,Paul,Financials,163.35,118.45162
2019-01-31 00:00:00,P5,George,Consumer Discretionary,126.6804,78.5078
2019-01-31 00:00:00,P1,Ringo,Consumer Discretionary,207.7026,90.8166
2019-01-31 00:00:00,P2,John,Utilities,53.2644,40.3368
2019-01-31 00:00:00,P3,Paul,Information Technology,37.7942,26.1072
2019-01-31 00:00:00,P4,George,Information Technology,77.26,53.8902
2019-01-31 00:00:00,P5,Ringo,Financials,47.27,33.0946
2019-01-31 00:00:00,P1,John,Industrials,76.81,45.9228
2019-01-31 00:00:00,P2,Paul,Consumer Discretionary,87.7993,61.593
2019-01-31 00:00:00,P3,George,Health Care,133.49,106.0066
2019-01-31 00:00:00,P4,Ringo,Financials,54.4978,37.6614
2019-01-31 00:00:00,P5,John,Health Care,80.9313,50.96
2019-02-28 00:00:00,P1,John,Industrials,262.3677,171.9802
2019-02-28 00:00:00,P2,Paul,Industrials,67.0222,47.9465
2019-02-28 00:00:00,P3,George,Health Care,63.954,41.4344
2019-02-28 00:00:00,P4,Ringo,Health Care,128.3772,58.849
2019-02-28 00:00:00,P5,John,Information Technology,165.852,112.5236
2019-02-28 00:00:00,P1,Paul,Information Technology,75.69445,38.1514
2019-02-28 00:00:00,P2,George,Industrials,229.8672,139.16
2019-02-28 00:00:00,P3,Ringo,Information Technology,206.4945,112.16198
2019-02-28 00:00:00,P4,John,Consumer Discretionary,167.8545,77.2338
2019-02-28 00:00:00,P5,Paul,Information Technology,15.963,9.506
2019-02-28 00:00:00,P1,George,Utilities,11.809,9.8
2019-02-28 00:00:00,P2,Ringo,Health Care,196.344,117.1198
2019-02-28 00:00:00,P3,John,Financials,214.82505,145.8338
2019-02-28 00:00:00,P4,Paul,Financials,93.5646,67.424
2019-02-28 00:00:00,P5,George,Health Care,75,48.2454
2019-02-28 00:00:00,P1,Ringo,Materials,176.9217,130.957498
2019-02-28 00:00:00,P2,John,Information Technology,68.1688,43.757
2019-02-28 00:00:00,P3,Paul,Industrials,100.4157,58.065
2019-02-28 00:00:00,P4,George,Materials,146.4399,88.543
2019-02-28 00:00:00,P5,Ringo,Real Estate,131.6826,104.7522
2019-02-28 00:00:00,P1,John,Health Care,150.8334,94.2564
2019-02-28 00:00:00,P2,Paul,Health Care,284.4468,90.7578
2019-02-28 00:00:00,P3,George,Industrials,90.7081,65.3856
2019-02-28 00:00:00,P4,Ringo,Health Care,261.936,156.8686
2019-02-28 00:00:00,P5,John,Information Technology,272.7634,204.82
2019-02-28 00:00:00,P1,Paul,Utilities,46.461,36.1032
2019-02-28 00:00:00,P2,George,Financials,104.3064,76.1754
2019-02-28 00:00:00,P3,Ringo,Information Technology,1221.96,807.814
2019-02-28 00:00:00,P4,John,Information Technology,1175.0211,787.126494
2019-02-28 00:00:00,P5,Paul,Consumer Staples,77.0121,58.8098
2019-02-28 00:00:00,P1,George,Consumer Discretionary,1512.98,796.25
2019-02-28 00:00:00,P2,Ringo,Utilities,64.2411,50.7738
2019-02-28 00:00:00,P3,John,Industrials,57.8984,38.4258
2019-02-28 00:00:00,P4,Paul,Utilities,78.07,61.4362
2019-02-28 00:00:00,P5,George,Financials,103.40885,73.9998
2019-02-28 00:00:00,P1,Ringo,Financials,68.646,56.693
2019-02-28 00:00:00,P2,John,Real Estate,158.3856,101.2928
2019-02-28 00:00:00,P3,Paul,Utilities,91.4463,70.4522
2019-02-28 00:00:00,P4,George,Financials,180.222,116.4632
2019-02-28 00:00:00,P5,Ringo,Health Care,105.2073,70.462
2019-02-28 00:00:00,P1,John,Industrials,80.0802,50.2838
2019-02-28 00:00:00,P2,Paul,Health Care,197.2054,149.1168
2019-02-28 00:00:00,P3,George,Information Technology,93.62,65.9148
2019-02-28 00:00:00,P4,Ringo,Energy,70,39.1608
2019-02-28 00:00:00,P5,John,Information Technology,99.3638,73.157
2019-02-28 00:00:00,P1,Paul,Energy,121.71,73.6078
2019-02-28 00:00:00,P2,George,Information Technology,164.9,92.6296
2019-02-28 00:00:00,P3,Ringo,Health Care,273.309,153.6738
2019-02-28 00:00:00,P4,John,Financials,152.78,110.955698
2019-02-28 00:00:00,P5,Paul,Energy,59.058,37.3772
2019-02-28 00:00:00,P1,George,Real Estate,46.855,38.073
2019-02-28 00:00:00,P2,Ringo,Information Technology,180.1,128.4976
2019-02-28 00:00:00,P3,John,Information Technology,60.2811,33.8884
2019-02-28 00:00:00,P4,Paul,Consumer Discretionary,94.9718,81.3106
2019-02-28 00:00:00,P5,George,Consumer Staples,46.4912,37.8182
2019-02-28 00:00:00,P1,Ringo,Industrials,31.7934,21.3199
2019-02-28 00:00:00,P2,John,Financials,71.2555,52.5574
2019-02-28 00:00:00,P3,Paul,Financials,104.8453,84.1918
2019-02-28 00:00:00,P4,George,Telecommunication Services,42.7,31.899
2019-02-28 00:00:00,P5,Ringo,Information Technology,131.1,80.115
2019-02-28 00:00:00,P1,John,Information Technology,125.24,93.59
2019-02-28 00:00:00,P2,Paul,Consumer Discretionary,781.9322,481.3074
2019-02-28 00:00:00,P3,George,Real Estate,203.5104,152.8898
2019-02-28 00:00:00,P4,Ringo,Materials,122.4333,76.90158
2019-02-28 00:00:00,P5,John,Energy,56.5754,27.4694
2019-02-28 00:00:00,P1,Paul,Materials,42.3752,34.888
2019-02-28 00:00:00,P2,George,Financials,32.3433,21.6286
2019-02-28 00:00:00,P3,Ringo,Health Care,72.58,47.187
2019-02-28 00:00:00,P4,John,Financials,55.4301,40.3466
2019-02-28 00:00:00,P5,Paul,Health Care,250.872688,172.1468
2019-02-28 00:00:00,P1,George,Financials,221.9724,157.7114
2019-02-28 00:00:00,P2,Ringo,Consumer Discretionary,80.1618,40.8366
2019-02-28 00:00:00,P3,John,Health Care,363.1586,239.3944
2019-02-28 00:00:00,P4,Paul,Financials,588.5748,360.64
2019-02-28 00:00:00,P5,George,Financials,32.118,19.453
2019-02-28 00:00:00,P1,Ringo,Industrials,357.8355,160.4162
2019-02-28 00:00:00,P2,John,Consumer Discretionary,57.0556,36.7892
2019-02-28 00:00:00,P3,Paul,Real Estate,142.9326,109.6326
2019-02-28 00:00:00,P4,George,Health Care,29.3314,22.8242
2019-02-28 00:00:00,P5,Ringo,Financials,74.25,51.69598
2019-02-28 00:00:00,P1,John,Health Care,65.439,50.0976
2019-02-28 00:00:00,P2,Paul,Information Technology,291.3936,198.5578
2019-02-28 00:00:00,P3,George,Consumer Staples,69.203772,44.5067
2019-02-28 00:00:00,P4,Ringo,Industrials,101.1818,62.1418
2019-02-28 00:00:00,P5,John,Information Technology,35.8288,29.841
2019-02-28 00:00:00,P1,Paul,Energy,29.57,20.972
2019-02-28 00:00:00,P2,George,Information Technology,46.46,28.4298
2019-02-28 00:00:00,P3,Ringo,Consumer Staples,64.8723,42.63
2019-02-28 00:00:00,P4,John,Financials,108.63,74.529
2019-02-28 00:00:00,P5,Paul,Health Care,86.5776,53.5668
2019-02-28 00:00:00,P1,George,Consumer Discretionary,78.4164,53.2042
2019-02-28 00:00:00,P2,Ringo,Consumer Discretionary,73.427,53.655
2019-02-28 00:00:00,P3,John,Industrials,173.24,88.5332
2019-02-28 00:00:00,P4,Paul,Financials,138.54,75.215
2019-02-28 00:00:00,P5,George,Real Estate,47.532,29.8214
2019-02-28 00:00:00,P1,Ringo,Consumer Discretionary,69.39405,51.695
2019-02-28 00:00:00,P2,John,Health Care,148.6417,90.993
2019-02-28 00:00:00,P3,Paul,Health Care,113.5442,63.7294
2019-02-28 00:00:00,P4,George,Utilities,30.1455,24.9998
2019-02-28 00:00:00,P5,Ringo,Telecommunication Services,27.0578,12.89778
2019-02-28 00:00:00,P1,John,Health Care,73.86,50.236466
2019-02-28 00:00:00,P2,Paul,Materials,43.5402,24.5392
2019-02-28 00:00:00,P3,George,Financials,56.25,36.4168
2019-02-28 00:00:00,P4,Ringo,Consumer Discretionary,412.9183,302.134
2019-02-28 00:00:00,P5,John,Energy,6.59,2.744
2019-02-28 00:00:00,P1,Paul,Energy,133.88,100.499
2019-02-28 00:00:00,P2,George,Consumer Discretionary,499,257.74
2019-02-28 00:00:00,P3,Ringo,Financials,160.65,127.5666
2019-02-28 00:00:00,P4,John,Consumer Staples,53.096302,42.3458
2019-02-28 00:00:00,P5,Paul,Health Care,229.4013,139.0914
2019-02-28 00:00:00,P1,George,Energy,133.5838,87.7002
2019-02-28 00:00:00,P2,Ringo,Financials,81.98,66.8752
2019-02-28 00:00:00,P3,John,Industrials,168.2604,111.5142
2019-02-28 00:00:00,P4,Paul,Information Technology,42.1204,29.7528
2019-02-28 00:00:00,P5,George,Financials,79.893,55.0172
2019-02-28 00:00:00,P1,Ringo,Financials,49.1946,30.8798
2019-02-28 00:00:00,P2,John,Information Technology,94.05,71.867908
2019-02-28 00:00:00,P3,Paul,Financials,166.26,112.521248
2019-02-28 00:00:00,P4,George,Utilities,50.85,40.2486
2019-02-28 00:00:00,P5,Ringo,Consumer Staples,49.5873,39.4156
2019-02-28 00:00:00,P1,John,Information Technology,80.8656,53.6648
2019-02-28 00:00:00,P2,Paul,Consumer Staples,79.4682,64.9348
2019-02-28 00:00:00,P3,George,Consumer Discretionary,44.44,34.0844
2019-02-28 00:00:00,P4,Ringo,Financials,97.1982,62.7592
2019-02-28 00:00:00,P5,John,Consumer Staples,41.2632,31.5168
2019-02-28 00:00:00,P1,Paul,Energy,166.1682,104.5954
2019-02-28 00:00:00,P2,George,Energy,60.0887,41.4197
2019-02-28 00:00:00,P3,Ringo,Utilities,87.906,71.1774
2019-02-28 00:00:00,P4,John,Consumer Staples,224.91,148.9698
2019-02-28 00:00:00,P5,Paul,Information Technology,34.749,25.7838
2019-02-28 00:00:00,P1,George,Consumer Staples,203.8776,147
2019-02-28 00:00:00,P2,Ringo,Consumer Staples,20.7515,13.9552
2019-02-28 00:00:00,P3,John,Real Estate,117.2694,85.1914
2019-02-28 00:00:00,P4,Paul,Information Technology,34.1279,26.8324
2019-02-28 00:00:00,P5,George,Industrials,60.6404,44.5018
2019-02-28 00:00:00,P1,Ringo,Industrials,198.0636,140.953498
2019-02-28 00:00:00,P2,John,Consumer Staples,85.68,65.121
2019-02-28 00:00:00,P3,Paul,Consumer Discretionary,54.3864,28.784168
2019-02-28 00:00:00,P4,George,Health Care,105.8682,77.3906
2019-02-28 00:00:00,P5,Ringo,Consumer Discretionary,102.1122,70.266
2019-02-28 00:00:00,P1,John,Health Care,82.3242,51.4598
2019-02-28 00:00:00,P2,Paul,Industrials,173.6796,104.5856
2019-02-28 00:00:00,P3,George,Industrials,61.3979,42.9338
2019-02-28 00:00:00,P4,Ringo,Health Care,68.2902,51.4843
2019-02-28 00:00:00,P5,John,Energy,48.195,28.218806
2019-02-28 00:00:00,P1,Paul,Real Estate,128.5023,99.07898
2019-02-28 00:00:00,P2,George,Financials,81.93,56.35
2019-02-28 00:00:00,P3,Ringo,Consumer Discretionary,30.5525,15.6702
2019-02-28 00:00:00,P4,John,Consumer Discretionary,29.7636,14.6902
2019-02-28 00:00:00,P5,Paul,Consumer Discretionary,65.835,41.6304
2019-02-28 00:00:00,P1,George,Consumer Discretionary,103.7036,64.6506
2019-02-28 00:00:00,P2,Ringo,Consumer Discretionary,114.317,64.3174
2019-02-28 00:00:00,P3,John,Utilities,85.3,70.1582
2019-02-28 00:00:00,P4,Paul,Industrials,111.2412,73.9998
2019-02-28 00:00:00,P5,George,Materials,77.8508,62.7298
2019-02-28 00:00:00,P1,Ringo,Consumer Staples,124.117,81.5654
2019-02-28 00:00:00,P2,John,Utilities,115.5726,94.6288
2019-02-28 00:00:00,P3,Paul,Utilities,90.882,71.4714
2019-02-28 00:00:00,P4,George,Real Estate,30.4414,24.2354
2019-02-28 00:00:00,P5,Ringo,Information Technology,100.891,66.4048
2019-02-28 00:00:00,P1,John,Financials,54.88,31.605
2019-02-28 00:00:00,P2,Paul,Materials,106.1616,74.4996
2019-02-28 00:00:00,P3,George,Industrials,88.053,68.061
2019-02-28 00:00:00,P4,Ringo,Information Technology,46.0502,31.2522
2019-02-28 00:00:00,P5,John,Materials,143.31,117.2178
2019-02-28 00:00:00,P1,Paul,Utilities,83.38,57.5848
2019-02-28 00:00:00,P2,George,Health Care,137.0952,87.416
2019-02-28 00:00:00,P3,Ringo,Information Technology,131.01,79.6446
2019-02-28 00:00:00,P4,John,Industrials,75.1945,55.6346
2019-02-28 00:00:00,P5,Paul,Utilities,89.709,68.2374
2019-02-28 00:00:00,P1,George,Health Care,72.27,23.2946
2019-02-28 00:00:00,P2,Ringo,Energy,119,80.3502
2019-02-28 00:00:00,P3,John,Energy,66.4832,46.1874
2019-02-28 00:00:00,P4,Paul,Industrials,145.5498,88.9056
2019-02-28 00:00:00,P5,George,Real Estate,505.2519,354.662
2019-02-28 00:00:00,P1,Ringo,Real Estate,69.75045,54.9486
2019-02-28 00:00:00,P2,John,Real Estate,264.6392,209.7494
2019-02-28 00:00:00,P3,Paul,Consumer Staples,137.3526,80.0562
2019-02-28 00:00:00,P4,George,Financials,277.17,204.6338
2019-02-28 00:00:00,P5,Ringo,Utilities,67.473,54.096
2019-02-28 00:00:00,P1,John,Utilities,42.67,32.634
2019-02-28 00:00:00,P2,Paul,Consumer Discretionary,162.61,113.239
2019-02-28 00:00:00,P3,George,Industrials,66.8646,50.9208
2019-02-28 00:00:00,P4,Ringo,Health Care,83.485,54.684
2019-02-28 00:00:00,P5,John,Real Estate,87.6744,69.9132
2019-02-28 00:00:00,P1,Paul,Energy,90.193,74.529
2019-02-28 00:00:00,P2,George,Information Technology,150.995,112.3374
2019-02-28 00:00:00,P3,Ringo,Information Technology,191.4136,129.7912
2019-02-28 00:00:00,P4,John,Industrials,57.815,38.9942
2019-02-28 00:00:00,P5,Paul,Real Estate,143.79,107.5452
2019-02-28 00:00:00,P1,George,Industrials,269.1668,179.2322
2019-02-28 00:00:00,P2,Ringo,Information Technology,105.723,76.0774
2019-02-28 00:00:00,P3,John,Financials,34.2491,22.736
2019-02-28 00:00:00,P4,Paul,Utilities,35.5722,27.3714
2019-02-28 00:00:00,P5,George,Information Technology,141.316,104.076
2019-02-28 00:00:00,P1,Ringo,Information Technology,52.3512,33.075
2019-02-28 00:00:00,P2,John,Industrials,50.8816,36.7598
2019-02-28 00:00:00,P3,Paul,Industrials,62.7109,36.294398
2019-02-28 00:00:00,P4,George,Materials,99.687,55.3994
2019-02-28 00:00:00,P5,Ringo,Consumer Discretionary,76.3028,27.8516
2019-02-28 00:00:00,P1,John,Consumer Discretionary,13.6148,9.9862
2019-02-28 00:00:00,P2,Paul,Industrials,78.2136,53.786712
2019-02-28 00:00:00,P3,George,Industrials,72.1476,54.145
2019-02-28 00:00:00,P4,Ringo,Financials,47.65,36.2698
2019-02-28 00:00:00,P5,John,Materials,20.655,10.829
2019-02-28 00:00:00,P1,Paul,Consumer Discretionary,35.68,20.5996
2019-02-28 00:00:00,P2,George,Consumer Discretionary,66.2592,47.53
2019-02-28 00:00:00,P3,Ringo,Information Technology,139.3168,96.0008
2019-02-28 00:00:00,P4,John,Industrials,224.9492,178.3012
2019-02-28 00:00:00,P5,Paul,Industrials,30.8959,14.4158
2019-02-28 00:00:00,P1,George,Real Estate,25.9772,18.4534
2019-02-28 00:00:00,P2,Ringo,Consumer Staples,65.0046,48.657
2019-02-28 00:00:00,P3,John,Consumer Discretionary,46.76,31.2816
2019-02-28 00:00:00,P4,Paul,Consumer Discretionary,108.8275,78.2628
2019-02-28 00:00:00,P5,George,Health Care,88.6446,62.48382
2019-02-28 00:00:00,P1,Ringo,Information Technology,112.1274,74.9406
2019-02-28 00:00:00,P2,John,Financials,271.0521,205.4276
2019-02-28 00:00:00,P3,Paul,Consumer Discretionary,36.456,28.2338
2019-02-28 00:00:00,P4,George,Industrials,298.145,151.9
2019-02-28 00:00:00,P5,Ringo,Energy,59.0172,37.41738
2019-02-28 00:00:00,P1,John,Consumer Discretionary,25.9873,18.522
2019-02-28 00:00:00,P2,Paul,Consumer Discretionary,64.668,43.6296
2019-02-28 00:00:00,P3,George,Information Technology,159.0633,102.0768
2019-02-28 00:00:00,P4,Ringo,Financials,58.608,45.423
2019-02-28 00:00:00,P5,John,Consumer Discretionary,116.2,86.1616
2019-02-28 00:00:00,P1,Paul,Health Care,106.84,69.7564
2019-02-28 00:00:00,P2,George,Real Estate,34.3434,22.344
2019-02-28 00:00:00,P3,Ringo,Energy,73.5196,41.3168
2019-02-28 00:00:00,P4,John,Health Care,95.3649,63.9744
2019-02-28 00:00:00,P5,Paul,Energy,54.9252,36.505
2019-02-28 00:00:00,P1,George,Information Technology,24.3824,12.5587
2019-02-28 00:00:00,P2,Ringo,Consumer Discretionary,87.2289,54.6742
2019-02-28 00:00:00,P3,John,Health Care,45.864,35.0448
2019-02-28 00:00:00,P4,Paul,Consumer Discretionary,207.605,134.0836
2019-02-28 00:00:00,P5,George,Industrials,163.4787,116.9238
2019-02-28 00:00:00,P1,Ringo,Consumer Staples,37.62,29.155
2019-02-28 00:00:00,P2,John,Real Estate,21.9606,16.9148
2019-02-28 00:00:00,P3,Paul,Information Technology,24.582,15.0822
2019-02-28 00:00:00,P4,George,Health Care,290.4165,185.2298
2019-02-28 00:00:00,P5,Ringo,Financials,16.8606,11.8972
2019-02-28 00:00:00,P1,John,Industrials,258.5088,179.7516
2019-02-28 00:00:00,P2,Paul,Health Care,194.7554,137.8174
2019-02-28 00:00:00,P3,George,Industrials,49.19,37.0636
2019-02-28 00:00:00,P4,Ringo,Industrials,177.2793,123.9896
2019-02-28 00:00:00,P5,John,Health Care,251.4597,154.859894
2019-02-28 00:00:00,P1,Paul,Health Care,150.087,82.5258
2019-02-28 00:00:00,P2,George,Industrials,96.6933,75.7148
2019-02-28 00:00:00,P3,Ringo,Information Technology,50.3415,32.5654
2019-02-28 00:00:00,P4,John,Financials,77.660556,55.664
2019-02-28 00:00:00,P5,Paul,Information Technology,180.9621,136.3474
